DATE;HEURE;LAT;LON;SEXE;AGE
05/02/2008;00:38;-61.336;11.492;M;31
08/02/2008;01:03;-58.101;1.65;M;31
11/02/2008;11:29;-60.745;7.562;M;31
11/02/2008;13:10;-60.594;7.512;M;31
17/02/2008;01:36;-61.257;9.349;M;31
20/02/2008;00:26;-60.47;24.808;M;31
20/02/2008;00:43;-60.463;24.788;M;31
26/02/2008;19:29;-48.699;34.821;M;31
26/02/2008;22:07;-48.706;34.846;M;31
29/02/2008;01:16;-48.998;35.682;M;31
29/02/2008;19:23;-46.52;43.4;M;31
29/02/2008;19:58;-46.511;43.401;M;31
03/03/2008;04:57;-46.368;51.699;M;31
12/02/2008;06:20;-46.354;51.709;M;33
13/02/2008;12:37;-47.893;53.456;M;33
13/02/2008;12:49;-48.236;53.249;M;33
13/02/2008;13:10;-48.245;53.911;M;33
13/02/2008;14:14;-48.987;54.415;M;33
13/02/2008;14:48;-49.374;54.758;M;33
13/02/2008;15:55;-50.116;55.545;M;33
13/02/2008;16:28;-50.288;55.848;M;33
13/02/2008;16:31;-50.3;56.252;M;33
13/02/2008;17:47;-50.713;56.774;M;33
14/02/2008;18:58;-59.814;58.047;M;33
14/02/2008;19:12;-59.838;57.827;M;33
14/02/2008;19:19;-59.715;58.189;M;33
14/02/2008;19:31;-59.758;57.666;M;33
14/02/2008;20:39;-59.634;56.761;M;33
14/02/2008;20:41;-59.774;57.344;M;33
14/02/2008;20:53;-59.765;57.389;M;33
14/02/2008;20:57;-59.794;56.763;M;33
14/02/2008;21:08;-59.785;57.281;M;33
14/02/2008;22:20;-59.582;57.243;M;33
14/02/2008;22:35;-59.619;56.894;M;33
14/02/2008;22:36;-59.692;56.882;M;33
14/02/2008;22:48;-59.521;56.84;M;33
14/02/2008;23:57;-59.867;56.431;M;33
15/02/2008;00:14;-59.827;56.273;M;33
15/02/2008;01:35;-59.918;56.217;M;33
15/02/2008;01:40;-59.831;56.373;M;33
15/02/2008;01:53;-59.823;56.382;M;33
15/02/2008;02:03;-59.821;56.394;M;33
15/02/2008;03:14;-59.823;56.378;M;33
15/02/2008;03:44;-59.816;56.402;M;33
16/02/2008;04:31;-60.093;56.123;M;33
16/02/2008;05:02;-60.064;56.163;M;33
16/02/2008;06:08;-59.988;56.188;M;33
16/02/2008;06:42;-59.814;56.744;M;33
16/02/2008;07:49;-59.974;56.708;M;33
16/02/2008;08:53;-59.649;57.135;M;33
16/02/2008;10:36;-59.811;56.97;M;33
16/02/2008;12:16;-59.799;57.025;M;33
17/02/2008;13:15;-61.254;56.924;M;33
17/02/2008;13:26;-61.39;57.145;M;33
17/02/2008;13:45;-61.493;56.834;M;33
17/02/2008;14:51;-61.836;57.135;M;33
17/02/2008;15:07;-61.844;57.107;M;33
17/02/2008;15:24;-61.713;57.14;M;33
17/02/2008;16:08;-62.111;57.632;M;33
17/02/2008;16:27;-62.307;57.431;M;33
17/02/2008;16:45;-62.473;57.539;M;33
17/02/2008;16:46;-62.434;57.621;M;33
17/02/2008;17:02;-62.577;57.592;M;33
17/02/2008;17:52;-62.672;57.643;M;33
17/02/2008;18:26;-62.657;57.619;M;33
17/02/2008;18:41;-62.697;57.855;M;33
17/02/2008;19:33;-62.655;57.761;M;33
17/02/2008;20:08;-62.711;57.628;M;33
17/02/2008;20:22;-62.66;57.552;M;33
17/02/2008;21:12;-62.682;57.63;M;33
17/02/2008;21:41;-62.695;57.545;M;33
17/02/2008;22:03;-62.579;57.34;M;33
17/02/2008;22:50;-62.724;57.794;M;33
18/02/2008;22:39;-60.644;50.772;M;33
18/02/2008;23:04;-60.783;51.157;M;33
18/02/2008;23:11;-60.638;51.058;M;33
18/02/2008;23:33;-60.606;51.267;M;33
19/02/2008;00:18;-60.341;51.605;M;33
19/02/2008;00:45;-60.346;51.63;M;33
19/02/2008;00:52;-60.199;51.511;M;33
19/02/2008;01:44;-60.143;51.869;M;33
19/02/2008;01:59;-60.254;51.44;M;33
19/02/2008;02:20;-60.069;51.051;M;33
19/02/2008;02:32;-60.048;50.832;M;33
19/02/2008;03:59;-59.559;48.938;M;33
19/02/2008;05:00;-59.974;47.737;M;33
19/02/2008;05:40;-60.271;47.354;M;33
19/02/2008;06:42;-60.326;47.603;M;33
19/02/2008;07:20;-60.433;46.941;M;33
19/02/2008;08:19;-60.265;45.492;M;33
19/02/2008;08:20;-60.214;45.685;M;33
20/02/2008;09:56;-51.964;45.632;M;33
20/02/2008;11:39;-51.952;45.666;M;33
20/02/2008;12:54;-51.891;45.63;M;33
20/02/2008;13:43;-51.976;45.646;M;33
20/02/2008;14:34;-51.988;45.637;M;33
20/02/2008;15:20;-51.999;45.679;M;33
20/02/2008;16:15;-51.975;45.695;M;33
20/02/2008;17:00;-51.949;45.727;M;33
20/02/2008;17:29;-52;45.728;M;33
20/02/2008;18:25;-51.982;45.652;M;33
21/02/2008;19:38;-47.107;50.093;M;33
21/02/2008;19:46;-47.043;50.171;M;33
21/02/2008;20:29;-46.842;50.134;M;33
21/02/2008;21:16;-46.555;49.904;M;33
21/02/2008;21:22;-46.52;49.973;M;33
21/02/2008;22:58;-45.847;49.71;M;33
21/02/2008;23:04;-45.804;49.986;M;33
22/02/2008;00:11;-45.438;50.343;M;33
22/02/2008;00:42;-45.526;50.504;M;33
22/02/2008;01:54;-45.61;51.135;M;33
22/02/2008;02:22;-45.662;51.382;M;33
22/02/2008;04:34;-45.708;51.4;M;33
22/02/2008;10:10;-46.36;51.71;M;33
27/01/2008;06:00;-46.36;51.71;M;35
29/01/2008;12:00;-50.946;61.157;M;35
29/01/2008;16:00;-49.567;63.461;M;35
29/01/2008;20:00;-48.798;64.444;M;35
30/01/2008;00:00;-48.408;64.261;M;35
30/01/2008;04:00;-48.398;64.259;M;35
30/01/2008;08:00;-48.428;64.227;M;35
30/01/2008;12:00;-48.479;64.278;M;35
30/01/2008;16:00;-48.319;65.116;M;35
31/01/2008;00:00;-48.374;65.09;M;35
31/01/2008;04:00;-48.413;65.142;M;35
31/01/2008;08:00;-48.393;65.199;M;35
31/01/2008;10:02;-49.042;61.784;M;35
31/01/2008;11:44;-48.251;65.048;M;35
31/01/2008;11:46;-48.434;65.173;M;35
31/01/2008;12:00;-48.368;65.196;M;35
31/01/2008;13:20;-48.362;65.235;M;35
31/01/2008;13:28;-48.309;65.24;M;35
31/01/2008;17:49;-48.433;65.21;M;35
01/02/2008;04:00;-49.392;65.422;M;35
01/02/2008;08:00;-49.378;65.746;M;35
01/02/2008;12:00;-49.882;65.555;M;35
02/02/2008;00:00;-49.987;64.227;M;35
02/02/2008;04:00;-49.898;64.16;M;35
02/02/2008;08:00;-49.918;64.132;M;35
02/02/2008;12:00;-49.982;64.163;M;35
02/02/2008;16:00;-50.003;64.241;M;35
02/02/2008;20:00;-49.991;64.266;M;35
03/02/2008;00:00;-49.983;64.261;M;35
03/02/2008;08:00;-49.958;64.343;M;35
03/02/2008;12:00;-49.938;64.327;M;35
03/02/2008;12:52;-49.448;66.799;M;35
03/02/2008;13:47;-49.95;64.264;M;35
03/02/2008;16:00;-49.933;64.322;M;35
03/02/2008;16:37;-50.073;64.178;M;35
03/02/2008;16:39;-49.929;64.316;M;35
03/02/2008;18:16;-49.896;64.276;M;35
03/02/2008;18:20;-49.937;64.163;M;35
03/02/2008;20:00;-49.934;64.329;M;35
03/02/2008;21:04;-49.935;64.355;M;35
03/02/2008;23:34;-49.918;64.314;M;35
04/02/2008;00:00;-49.907;64.381;M;35
04/02/2008;08:00;-49.87;63.139;M;35
04/02/2008;16:00;-52.158;58.19;M;35
05/02/2008;00:00;-53.01;57.399;M;35
05/02/2008;04:00;-53.996;55.806;M;35
05/02/2008;08:00;-54.824;53.36;M;35
05/02/2008;12:00;-54.636;49.374;M;35
05/02/2008;16:00;-53.466;45.961;M;35
05/02/2008;20:00;-52.508;45.334;M;35
06/02/2008;00:00;-52.125;45.214;M;35
06/02/2008;01:41;-51.855;45.139;M;35
06/02/2008;02:07;-51.768;44.936;M;35
06/02/2008;04:00;-50.587;45.935;M;35
06/02/2008;08:00;-50.02;42.938;M;35
06/02/2008;12:00;-48.486;44.943;M;35
06/02/2008;16:00;-46.867;48.184;M;35
06/02/2008;18:50;-46.719;48.524;M;35
06/02/2008;19:00;-46.718;48.647;M;35
06/02/2008;22:12;-46.694;48.48;M;35
07/02/2008;08:00;-46.358;51.708;M;35
07/02/2008;06:25;-46.362;51.703;M;35
08/02/2008;11:55;-45.463;50.727;M;35
08/02/2008;12:03;-45.349;51.003;M;35
08/02/2008;13:31;-44.705;50.939;M;35
08/02/2008;13:36;-44.717;50.848;M;35
08/02/2008;15:08;-43.757;51.782;M;35
08/02/2008;16:38;-42.942;52.57;M;35
08/02/2008;18:04;-42.916;52.867;M;35
08/02/2008;18:18;-42.929;52.787;M;35
08/02/2008;19:44;-42.753;53.321;M;35
08/02/2008;20:11;-42.694;53.307;M;35
09/02/2008;21:37;-39.735;59.592;M;35
09/02/2008;22:49;-39.793;59.899;M;35
09/02/2008;23:12;-39.808;59.889;M;35
10/02/2008;00:28;-39.853;60.197;M;35
10/02/2008;00:51;-39.847;60.481;M;35
10/02/2008;02:08;-39.881;61.398;M;35
10/02/2008;03:26;-40.329;61.951;M;35
10/02/2008;03:41;-40.295;62.112;M;35
10/02/2008;05:03;-40.412;62.545;M;35
10/02/2008;05:20;-40.52;62.75;M;35
10/02/2008;06:43;-40.795;63.25;M;35
11/02/2008;09:36;-50.304;74.316;M;35
11/02/2008;10:34;-49.947;74.324;M;35
11/02/2008;11:16;-49.539;74.247;M;35
11/02/2008;11:26;-49.594;74.333;M;35
11/02/2008;12:15;-49.59;74.243;M;35
11/02/2008;12:00;-49.574;74.232;M;35
11/02/2008;13:57;-49.591;74.238;M;35
11/02/2008;14:37;-49.575;74.262;M;35
11/02/2008;15:31;-49.581;74.592;M;35
11/02/2008;16:51;-49.558;74.304;M;35
11/02/2008;17:59;-49.712;74.212;M;35
11/02/2008;18:32;-49.577;74.253;M;35
12/02/2008;19:31;-49.926;74.314;M;35
12/02/2008;19:49;-49.919;74.34;M;35
12/02/2008;21:10;-49.917;74.352;M;35
12/02/2008;21:40;-49.922;74.526;M;35
12/02/2008;22:37;-49.935;74.118;M;35
12/02/2008;23:19;-50.162;74.057;M;35
13/02/2008;00:19;-50.35;74.293;M;35
13/02/2008;00:58;-50.081;74.141;M;35
13/02/2008;01:02;-50.033;74.442;M;35
13/02/2008;02:16;-49.699;73.737;M;35
13/02/2008;02:40;-49.631;73.905;M;35
13/02/2008;03:56;-50.096;73.828;M;35
13/02/2008;04:19;-50.247;73.976;M;35
13/02/2008;05:37;-50.295;74.064;M;35
14/02/2008;06:54;-49.55;71.24;M;35
14/02/2008;07:35;-49.882;71.421;M;35
14/02/2008;09:16;-50.22;71.054;M;35
14/02/2008;10:40;-50.164;70.935;M;35
14/02/2008;10:58;-50.12;71.035;M;35
14/02/2008;12:22;-50.476;71.029;M;35
14/02/2008;12:36;-50.669;71.068;M;35
14/02/2008;12:45;-50.565;70.884;M;35
14/02/2008;14:03;-51.215;70.558;M;35
14/02/2008;14:24;-51.396;70.519;M;35
14/02/2008;16:12;-51.681;70.491;M;35
15/02/2008;18:42;-48.476;65.004;M;35
15/02/2008;18:58;-48.475;65.023;M;35
15/02/2008;19:12;-48.472;65.035;M;35
15/02/2008;20:20;-48.473;65.083;M;35
15/02/2008;20:41;-48.455;65.059;M;35
15/02/2008;22:04;-48.427;65.06;M;35
15/02/2008;22:22;-48.406;65.07;M;35
15/02/2008;23:43;-48.408;65.027;M;35
15/02/2008;23:46;-48.411;65.061;M;35
16/02/2008;01:23;-48.02;64.517;M;35
16/02/2008;01:27;-48;64.497;M;35
16/02/2008;01:41;-47.629;64.744;M;35
16/02/2008;02:46;-47.5;64.13;M;35
16/02/2008;03:19;-47.604;63.826;M;35
17/02/2008;05:44;-49.088;57.253;M;35
17/02/2008;06:19;-49.093;57.251;M;35
17/02/2008;07:24;-49.165;57.13;M;35
17/02/2008;10:28;-49.507;56.788;M;35
17/02/2008;12:10;-49.739;56.263;M;35
17/02/2008;13:12;-49.91;55.868;M;35
17/02/2008;13:29;-49.935;55.777;M;35
17/02/2008;15:08;-50.189;55.375;M;35
18/02/2008;17:33;-47.142;52.694;M;35
18/02/2008;18:08;-47.126;52.471;M;35
18/02/2008;19:15;-47.141;52.355;M;35
18/02/2008;19:53;-47.146;52.359;M;35
18/02/2008;20:07;-47.254;52.363;M;35
18/02/2008;20:53;-47.36;52.343;M;35
18/02/2008;21:48;-47.175;52.082;M;35
18/02/2008;23:07;-47.171;52.083;M;35
19/02/2008;00:15;-47.183;52.087;M;35
19/02/2008;00:46;-47.187;52.095;M;35
19/02/2008;01:54;-47.22;51.891;M;35
20/02/2008;03:37;-46.349;51.736;M;35
17/01/2008;12:00;-46.361;51.702;M;37
17/01/2008;16:00;-47.198;51.559;M;37
18/01/2008;08:00;-53.068;53.497;M;37
18/01/2008;12:00;-54.959;52.56;M;37
18/01/2008;16:00;-56.493;52.966;M;37
18/01/2008;20:00;-57.003;53.193;M;37
19/01/2008;04:00;-58.432;53.008;M;37
19/01/2008;06:23;-59.533;52.494;M;37
19/01/2008;06:59;-59.66;52.103;M;37
19/01/2008;10:26;-59.71;52.878;M;37
19/01/2008;12:00;-60.037;52.725;M;37
19/01/2008;12:07;-60.089;52.582;M;37
19/01/2008;12:23;-60.221;52.817;M;37
19/01/2008;13:02;-60.541;52.698;M;37
19/01/2008;13:45;-60.767;52.136;M;37
19/01/2008;14:00;-60.037;52.725;M;37
19/01/2008;16:00;-61.722;50.995;M;37
19/01/2008;17:25;-61.481;49.8;M;37
20/01/2008;00:00;-62.365;49.453;M;37
20/01/2008;08:00;-61.611;46.404;M;37
20/01/2008;12:00;-60.661;44.386;M;37
20/01/2008;16:00;-60.185;42.519;M;37
20/01/2008;20:00;-59.637;42.158;M;37
21/01/2008;00:00;-59.467;40.421;M;37
21/01/2008;08:00;-59.134;39.262;M;37
21/01/2008;12:00;-59.111;39.285;M;37
21/01/2008;14:00;-59.111;39.285;M;37
21/01/2008;20:00;-59.052;39.277;M;37
22/01/2008;04:00;-59.045;39.271;M;37
22/01/2008;08:00;-59.047;39.264;M;37
22/01/2008;12:00;-59.072;39.221;M;37
22/01/2008;13:18;-59.031;39.151;M;37
22/01/2008;13:33;-59.075;39.166;M;37
22/01/2008;14:57;-59.016;38.64;M;37
22/01/2008;15:14;-59.102;39.221;M;37
22/01/2008;15:15;-59.095;39.219;M;37
22/01/2008;16:00;-59.106;39.209;M;37
22/01/2008;19:08;-59.119;39.205;M;37
22/01/2008;19:37;-59.11;39.188;M;37
22/01/2008;19:50;-59.119;39.15;M;37
22/01/2008;22:55;-59.351;38.961;M;37
22/01/2008;23:14;-59.216;39.013;M;37
22/01/2008;23:25;-59.126;38.38;M;37
22/01/2008;23:28;-59.151;38.458;M;37
23/01/2008;08:00;-59.047;39.264;M;37
23/01/2008;12:00;-58.867;32.957;M;37
23/01/2008;20:00;-55.569;31.015;M;37
24/01/2008;08:00;-58.889;33.023;M;37
24/01/2008;12:00;-58.653;37.294;M;37
24/01/2008;16:00;-57.72;39.578;M;37
24/01/2008;20:00;-56.746;38.461;M;37
25/01/2008;01:03;-56.883;38.917;M;37
25/01/2008;01:22;-56.925;39.059;M;37
25/01/2008;01:56;-57.044;39.72;M;37
25/01/2008;02:26;-57.218;39.925;M;37
25/01/2008;02:38;-57.475;39.758;M;37
25/01/2008;03:00;-57.524;39.853;M;37
25/01/2008;03:34;-57.67;40.058;M;37
25/01/2008;04:00;-58.061;39.63;M;37
25/01/2008;08:00;-58.301;39.347;M;37
25/01/2008;14:00;-58.737;35.961;M;37
25/01/2008;18:22;-59.066;30.143;M;37
25/01/2008;19:00;-59.128;29.978;M;37
25/01/2008;19:22;-59.135;29.48;M;37
25/01/2008;19:38;-59.177;29.39;M;37
25/01/2008;19:46;-59.262;29.213;M;37
25/01/2008;20:06;-59.286;28.991;M;37
25/01/2008;20:36;-58.558;30.103;M;37
25/01/2008;20:00;-59.798;28.027;M;37
25/01/2008;22:53;-60.054;27.851;M;37
25/01/2008;23:04;-60.181;27.777;M;37
25/01/2008;23:25;-60.35;27.852;M;37
25/01/2008;23:53;-60.383;27.563;M;37
26/01/2008;08:00;-58.301;39.347;M;37
26/01/2008;12:00;-56.615;32.49;M;37
26/01/2008;20:00;-53.493;36.178;M;37
27/01/2008;08:00;-58.858;29.151;M;37
27/01/2008;12:00;-59.096;39.156;M;37
27/01/2008;16:00;-59.091;39.155;M;37
27/01/2008;20:00;-59.089;39.192;M;37
28/01/2008;01:51;-59.056;39.19;M;37
28/01/2008;02:26;-59.15;39.088;M;37
28/01/2008;03:18;-59.055;39.214;M;37
28/01/2008;03:30;-59.522;40.38;M;37
28/01/2008;03:31;-58.982;37.238;M;37
28/01/2008;06:37;-59.104;39.175;M;37
28/01/2008;08:18;-59.036;39.163;M;37
28/01/2008;08:00;-59.046;39.236;M;37
28/01/2008;10:32;-59.025;38.989;M;37
28/01/2008;16:00;-59.014;39.274;M;37
29/01/2008;00:00;-59.033;39.29;M;37
29/01/2008;04:00;-59.038;39.315;M;37
29/01/2008;12:00;-59.161;38.814;M;37
31/01/2008;07:10;-49.808;48.938;M;37
31/01/2008;07:16;-43.166;13.692;M;37
31/01/2008;08:20;-49.237;49.113;M;37
31/01/2008;10:04;-48.494;49.47;M;37
31/01/2008;11:46;-47.828;49.827;M;37
31/01/2008;11:47;-47.875;49.751;M;37
31/01/2008;12:00;-47.335;49.679;M;37
31/01/2008;13:20;-47.17;49.529;M;37
31/01/2008;13:26;-46.982;49.654;M;37
31/01/2008;13:30;-47.16;49.555;M;37
01/02/2008;08:00;-46.361;51.701;M;40
14/02/2008;16:04;-46.369;51.78;M;40
15/02/2008;17:33;-46.008;51.266;M;40
15/02/2008;18:45;-45.982;51.044;M;40
15/02/2008;19:02;-46.131;51.256;M;40
15/02/2008;19:14;-45.919;51.189;M;40
15/02/2008;20:22;-45.88;51.151;M;40
15/02/2008;20:38;-45.85;51.336;M;40
15/02/2008;20:53;-45.859;51.374;M;40
15/02/2008;22:18;-45.795;51.307;M;40
15/02/2008;23:44;-45.701;51.358;M;40
15/02/2008;23:47;-45.717;51.409;M;40
16/02/2008;00:02;-45.94;51.377;M;40
16/02/2008;01:23;-45.669;51.28;M;40
16/02/2008;01:24;-45.668;51.276;M;40
17/02/2008;04:38;-45.865;51.508;M;40
17/02/2008;05:44;-45.891;51.611;M;40
17/02/2008;06:19;-45.811;51.546;M;40
17/02/2008;07:24;-45.809;51.482;M;40
17/02/2008;10:29;-45.903;51.49;M;40
17/02/2008;12:08;-45.908;51.43;M;40
17/02/2008;13:14;-45.919;51.436;M;40
18/02/2008;14:32;-46.193;50.679;M;40
18/02/2008;15:02;-46.233;50.75;M;40
18/02/2008;16:12;-46.1;51.122;M;40
18/02/2008;18:11;-46.163;51.069;M;40
18/02/2008;19:52;-46.137;50.981;M;40
18/02/2008;20:08;-46.159;50.932;M;40
18/02/2008;20:52;-46.13;50.789;M;40
18/02/2008;21:50;-46.115;50.891;M;40
18/02/2008;23:07;-46.174;50.927;M;40
19/02/2008;23:20;-45.972;50.829;M;40
19/02/2008;23:51;-46.386;51.175;M;40
20/02/2008;01:32;-46.721;51.292;M;40
20/02/2008;02:16;-46.734;51.167;M;40
20/02/2008;03:11;-46.327;50.898;M;40
20/02/2008;03:37;-46.37;51.189;M;40
20/02/2008;04:35;-46.127;51.156;M;40
20/02/2008;05:16;-46.17;51.173;M;40
20/02/2008;06:15;-46.148;51.246;M;40
20/02/2008;06:57;-46.154;51.252;M;40
21/02/2008;09:48;-46.316;50.829;M;40
21/02/2008;11:28;-46.294;50.79;M;40
21/02/2008;12:42;-46.55;51.355;M;40
21/02/2008;13:11;-46.589;51.075;M;40
21/02/2008;13:19;-46.369;51.61;M;40
21/02/2008;14:24;-46.353;51.731;M;40
20/02/2008;12:53;-46.358;51.712;M;42
21/02/2008;13:08;-46.629;49.554;M;42
21/02/2008;13:19;-46.631;49.404;M;42
21/02/2008;14:25;-46.309;49.062;M;42
21/02/2008;15:00;-46.601;48.921;M;42
21/02/2008;16:04;-46.936;49.049;M;42
21/02/2008;16:37;-47.08;49.479;M;42
21/02/2008;17:08;-47.11;49.379;M;42
21/02/2008;18:04;-46.924;49.188;M;42
21/02/2008;18:51;-46.742;48.794;M;42
21/02/2008;19:38;-46.779;49.395;M;42
21/02/2008;19:41;-46.857;49.344;M;42
21/02/2008;20:31;-46.634;49.477;M;42
21/02/2008;21:19;-46.578;49.303;M;42
21/02/2008;21:22;-46.629;49.233;M;42
23/02/2008;00:02;-46.742;49.763;M;42
23/02/2008;00:20;-46.787;49.825;M;42
23/02/2008;01:41;-47.006;50.004;M;42
23/02/2008;02:00;-46.978;49.908;M;42
23/02/2008;04:15;-46.711;50.272;M;42
23/02/2008;05:03;-46.438;50.987;M;42
23/02/2008;05:55;-46.372;51.018;M;42
23/02/2008;06:45;-46.372;51.421;M;42
23/02/2008;07:38;-46.405;51.391;M;42
24/02/2008;12:36;-46.36;51.785;M;42
21/01/2008;08:30;-46.36;51.71;M;45
21/01/2008;13:47;-46.234;51.6;M;45
21/01/2008;14:00;-46.246;51.432;M;45
21/01/2008;16:00;-46.498;51.111;M;45
21/01/2008;17:52;-46.642;51.091;M;45
21/01/2008;18:19;-46.743;51.074;M;45
21/01/2008;19:30;-46.723;51.024;M;45
21/01/2008;21:40;-46.662;51.072;M;45
22/01/2008;04:00;-46.773;50.607;M;45
24/01/2008;00:38;-50.81;44.712;M;45
24/01/2008;00:55;-50.838;44.981;M;45
24/01/2008;02:16;-50.812;44.617;M;45
24/01/2008;02:35;-50.829;44.773;M;45
24/01/2008;18:28;-50.09;44.916;M;45
24/01/2008;18:50;-50.048;44.974;M;45
24/01/2008;21:46;-49.955;45.048;M;45
24/01/2008;22:08;-50.03;45.143;M;45
24/01/2008;22:50;-50.034;45.039;M;45
25/01/2008;12:00;-48.688;44.912;M;45
27/01/2008;01:04;-45.989;44.601;M;45
27/01/2008;02:00;-45.672;44.478;M;45
27/01/2008;02:44;-45.481;44.499;M;45
27/01/2008;06:52;-45.267;44.551;M;45
27/01/2008;07:08;-45.174;44.581;M;45
27/01/2008;10:46;-47.985;36.649;M;45
30/01/2008;00:00;-46.011;50.383;M;45
30/01/2008;04:00;-46.331;51.688;M;45
30/01/2008;10:16;-46.36;51.707;M;45
17/02/2008;08:00;-46.3645;51.697;M;47
17/02/2008;12:00;-46.348;51.6835;M;47
17/02/2008;20:00;-46.3575;51.40833;M;47
18/02/2008;00:00;-46.30017;51.41733;M;47
18/02/2008;04:00;-46.15117;51.2505;M;47
18/02/2008;12:00;-46.18067;51.26483;M;47
18/02/2008;16:00;-46.08383;51.0125;M;47
18/02/2008;20:00;-46.0245;51.04267;M;47
19/02/2008;00:15;-46.018;50.999;M;47
19/02/2008;00:47;-46.052;51.058;M;47
19/02/2008;00:00;-46.03817;51.01733;M;47
19/02/2008;01:56;-46.044;51.027;M;47
19/02/2008;02:31;-46.017;51.014;M;47
19/02/2008;05:36;-45.654;50.502;M;47
19/02/2008;08:00;-45.59783;50.60583;M;47
19/02/2008;12:00;-45.608;50.52483;M;47
19/02/2008;16:00;-45.61517;50.5355;M;47
19/02/2008;18:49;-45.617;50.541;M;47
19/02/2008;19:30;-45.672;50.371;M;47
20/02/2008;12:00;-45.40867;49.73233;M;47
20/02/2008;16:00;-45.338;49.83967;M;47
20/02/2008;20:00;-45.31183;49.93433;M;47
21/02/2008;00:00;-45.29067;49.99117;M;47
21/02/2008;04:00;-45.27817;49.732;M;47
21/02/2008;08:00;-45.26883;49.73933;M;47
21/02/2008;12:00;-45.52483;49.9165;M;47
21/02/2008;16:00;-45.4415;49.51133;M;47
21/02/2008;20:00;-45.44633;49.56583;M;47
22/02/2008;00:15;-45.368;49.501;M;47
22/02/2008;00:44;-45.316;49.493;M;47
22/02/2008;01:52;-45.554;49.431;M;47
22/02/2008;02:24;-45.628;49.368;M;47
22/02/2008;04:00;-46.09467;49.00717;M;47
22/02/2008;05:27;-46.135;49.082;M;47
22/02/2008;06:16;-46.085;49.068;M;47
22/02/2008;07:08;-46.098;49.038;M;47
22/02/2008;08:00;-46.0885;49.10883;M;47
22/02/2008;09:36;-46.132;49.021;M;47
22/02/2008;11:16;-46.064;49.1;M;47
22/02/2008;16:00;-46.1105;49.17033;M;47
22/02/2008;20:00;-46.139;49.22183;M;47
23/02/2008;12:00;-46.30467;51.8385;M;47
23/02/2008;16:00;-46.13983;52.01217;M;47
23/02/2008;20:00;-46.15267;52;M;47
24/02/2008;00:00;-46.167;52.0255;M;47
24/02/2008;04:00;-46.2655;51.7195;M;47
24/02/2008;08:00;-46.3395;51.66333;M;47
24/02/2008;12:00;-46.36417;51.69683;M;47
24/02/2008;16:00;-46.36383;51.697;M;47
27/02/2008;18:26;-46.36;51.699;M;32
28/02/2008;18:41;-46.965;51.033;M;32
28/02/2008;19:46;-46.973;51.026;M;32
28/02/2008;20:04;-46.99;51.028;M;32
28/02/2008;20:22;-46.988;51.029;M;32
28/02/2008;21:45;-46.99;51.066;M;32
28/02/2008;22:50;-46.999;51.069;M;32
28/02/2008;23:39;-46.971;50.995;M;32
29/02/2008;01:15;-46.983;51.074;M;32
29/02/2008;03:55;-47.346;51.287;M;32
01/03/2008;04:04;-45.851;51.379;M;32
01/03/2008;05:08;-46.161;51.593;M;32
01/03/2008;05:43;-46.241;51.579;M;32
01/03/2008;09:54;-46.356;51.688;M;32
24/02/2008;06:19;-46.383;51.699;M;36
24/02/2008;09:16;-46.321;51.897;M;36
24/02/2008;12:04;-46.546;51.265;M;36
24/02/2008;12:07;-46.489;51.538;M;36
24/02/2008;12:35;-46.519;51.478;M;36
24/02/2008;13:47;-46.526;51.427;M;36
25/02/2008;15:04;-45.307;57.144;M;36
25/02/2008;15:16;-45.245;57.136;M;36
25/02/2008;17:24;-45.092;57.069;M;36
25/02/2008;18:11;-45.095;57.016;M;36
25/02/2008;19:04;-45.085;57.188;M;36
25/02/2008;19:48;-45.093;57.219;M;36
25/02/2008;20:44;-45.524;57.355;M;36
25/02/2008;21:29;-45.351;57.004;M;36
25/02/2008;21:46;-45.955;57.793;M;36
25/02/2008;22:16;-46.186;58.15;M;36
25/02/2008;23:08;-46.631;58.215;M;36
25/02/2008;23:26;-46.757;58.267;M;36
27/02/2008;00:24;-46.988;59.106;M;46
27/02/2008;00:57;-47.314;59.749;M;46
27/02/2008;02:03;-47.715;60.011;M;46
27/02/2008;02:54;-48.15;59.914;M;46
27/02/2008;03:32;-48.504;60.244;M;46
27/02/2008;04:31;-48.812;60.471;M;46
27/02/2008;05:12;-49.136;60.572;M;46
27/02/2008;06:54;-49.915;61.575;M;46
27/02/2008;08:42;-51.021;62.133;M;46
28/02/2008;11:54;-51.166;57.544;M;46
28/02/2008;12:08;-51.188;57.74;M;46
28/02/2008;12:11;-51.275;57.488;M;46
28/02/2008;12:59;-51.31;57.225;M;46
28/02/2008;13:51;-51.523;57.323;M;46
28/02/2008;14:41;-51.819;57.037;M;46
28/02/2008;15:31;-52.071;56.937;M;46
28/02/2008;16:20;-52.229;56.729;M;46
28/02/2008;16:22;-52.269;56.792;M;46
28/02/2008;18:03;-52.144;56.599;M;46
28/02/2008;18:28;-52.15;57.296;M;46
28/02/2008;18:39;-52.12;56.596;M;46
28/02/2008;19:35;-52.11;56.525;M;46
28/02/2008;19:42;-52.145;56.562;M;46
28/02/2008;20:07;-52.14;56.5;M;46
28/02/2008;20:20;-52.142;56.522;M;46
29/02/2008;21:02;-58.196;61.7;M;46
29/02/2008;21:03;-58.203;61.584;M;46
29/02/2008;21:31;-58.386;60.936;M;46
